userId,fullVisitorId,visitId,visitNumber,f0_,visits,hits,pageviews,time_on_site,total_transactions,total_revenue,product_category,product_name,product_sku,product_price_valid,product_quantity,product_revenue,socialEngagementType
,9412019855771301758,1491859405,4,date,1,27,21,823,1,168.23,Apparel,Google Tri-blend Hoodie Grey,GGOEGAEJ031315,40.847142,1,40.847142,Not Socially Engaged
,9412019855771301758,1491859405,4,date,1,27,21,823,1,168.23,Bags,Google Rucksack,GGOEGBRJ037399,70.847142,1,70.847142,Not Socially Engaged
,9412019855771301758,1491859405,4,date,1,27,21,823,1,168.23,Office,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,3.847142,1,3.847142,Not Socially Engaged
,9412019855771301758,1491859405,4,date,1,27,21,823,1,168.23,Lifestyle,Crunch Noise Dog Toy,GGOEGPJC203399,5.847142,1,5.847142,Not Socially Engaged
,9412019855771301758,1491859405,4,date,1,27,21,823,1,168.23,Apparel,Google Men's Around The Block Short Sleeve Tee Ash,GGOEGAAJ080715,14.847142,1,14.847142,Not Socially Engaged
,1733632650779554771,1491835678,1,date,1,27,22,917,1,48.82,Office,Grip Highlighter Pen 3 Pack,GGOEGOGA016299,3.54,4,14.16,Not Socially Engaged
,1733632650779554771,1491835678,1,date,1,27,22,917,1,48.82,Office,Switch Tone Color Crayon Pen,GGOEGKAA019299,2.0300000000000002,5,10.15,Not Socially Engaged
,1733632650779554771,1491835678,1,date,1,27,22,917,1,48.82,Lifestyle,Google Kick Ball,GGOEGFSR022099,2.0566666666666666,3,6.17,Not Socially Engaged
,1733632650779554771,1491835678,1,date,1,27,22,917,1,48.82,Office,Four Color Retractable Pen,GGOEGOAQ020099,3.0566666666666666,3,9.17,Not Socially Engaged
,1733632650779554771,1491835678,1,date,1,27,22,917,1,48.82,Office,Colored Pencil Set,GGOEGOBG023599,3.0566666666666666,3,9.17,Not Socially Engaged
,791462951878788065,1491842709,5,date,1,31,25,1408,2,185.15,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,GGOEGAAL010614,14.59,2,29.18,Not Socially Engaged
,791462951878788065,1491842709,5,date,1,31,25,1408,2,185.15,Apparel,Google Tri-blend Hoodie Grey,GGOEGAEJ031314,33.99,1,33.99,Not Socially Engaged
,791462951878788065,1491842709,5,date,1,31,25,1408,2,185.15,Apparel,Google Men's Lightweight Microfleece Jacket Black,GGOEGADB057314,61.99,1,61.99,Not Socially Engaged
,791462951878788065,1491842709,5,date,1,31,25,1408,2,185.15,Apparel,Google Men's Quilted Insulated Vest Black,GGOEGADB059614,65.99,1,65.99,Not Socially Engaged
,5633631220777079493,1491853366,1,date,1,33,26,723,1,53.58,Apparel,YouTube Onesie Heather,GGOEYAWJ061448,21.19,1,21.19,Not Socially Engaged
,5633631220777079493,1491853366,1,date,1,33,26,723,1,53.58,Apparel,Google Infant Zip Hood Pink,GGOEGAWN062748,32.39,1,32.39,Not Socially Engaged
,6915949574314968921,1491838039,7,date,1,33,22,1001,1,134.51,Apparel,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,GGOEGAEA030415,17.323333,1,17.323333,Not Socially Engaged
,6915949574314968921,1491838039,7,date,1,33,22,1001,1,134.51,Apparel,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,GGOEGAEA030413,17.323333,1,17.323333,Not Socially Engaged
,6915949574314968921,1491838039,7,date,1,33,22,1001,1,134.51,Apparel,Google Men's Watershed Full Zip Hoodie Grey,GGOEGADJ056815,62.923333,1,62.923333,Not Socially Engaged
,6915949574314968921,1491838039,7,date,1,33,22,1001,1,134.51,Apparel,Google Men's Vintage Tank,GGOEGAER035514,13.083333,1,13.083333,Not Socially Engaged
,6915949574314968921,1491838039,7,date,1,33,22,1001,1,134.51,Apparel,Google Men's Long Sleeve Raglan Ocean Blue,GGOEGAEC033116,21.323333,1,21.323333,Not Socially Engaged
,6915949574314968921,1491838039,7,date,1,33,22,1001,1,134.51,Lifestyle,7&quot; Dog Frisbee,GGOEGPJC019099,2.533333,1,2.533333,Not Socially Engaged
,475993971295433883,1491851820,1,date,1,36,28,1423,1,35.78,Apparel,Google Onesie Red,GGOEGAWR061149,20.69,1,20.69,Not Socially Engaged
,475993971295433883,1491851820,1,date,1,36,28,1423,1,35.78,Apparel,Google Toddler Short Sleeve T-shirt Royal Blue,GGOEGAXC065230,15.09,1,15.09,Not Socially Engaged
,9234695430775481788,1491872347,1,date,1,37,28,844,1,110.97,Apparel,Google Men's Watershed Full Zip Hoodie Grey,GGOEGADJ056815,77.99,1,77.99,Not Socially Engaged
,9234695430775481788,1491872347,1,date,1,37,28,844,1,110.97,Notebooks & Journals,YouTube RFID Journal,GGOEYOCR077399,14.99,1,14.99,Not Socially Engaged
,9234695430775481788,1491872347,1,date,1,37,28,844,1,110.97,Apparel,YouTube Men's Short Sleeve Hero Tee Black,GGOEYAAB031815,17.99,1,17.99,Not Socially Engaged
,1491231904139719866,1491851688,1,date,1,40,27,712,1,157.27,Apparel,Google Men's Skater Tee Charcoal,GGOEGAAJ032815,12.065,1,12.065,Not Socially Engaged
,1491231904139719866,1491851688,1,date,1,40,27,712,1,157.27,Apparel,Google Men's Short Sleeve Hero Tee Heather,GGOEGAAJ073415,16.065,1,16.065,Not Socially Engaged
,1491231904139719866,1491851688,1,date,1,40,27,712,1,157.27,Apparel,YouTube Men's Short Sleeve Hero Tee Charcoal,GGOEYAAJ032515,16.065,1,16.065,Not Socially Engaged
,1491231904139719866,1491851688,1,date,1,40,27,712,1,157.27,Apparel,Google Men's Short Sleeve Hero Tee Charcoal,GGOEGAAJ032315,16.065,1,16.065,Not Socially Engaged
,1491231904139719866,1491851688,1,date,1,40,27,712,1,157.27,Apparel,Android BTTF Moonshot Graphic Tee,GGOEAAAB034915,16.865,1,16.865,Not Socially Engaged
,1491231904139719866,1491851688,1,date,1,40,27,712,1,157.27,Apparel,Google Men's Bike Short Sleeve Tee Charcoal,GGOEGAAJ080615,16.865,1,16.865,Not Socially Engaged
,1491231904139719866,1491851688,1,date,1,40,27,712,1,157.27,${productitem.product.origCatName},Google Twill Cap,GGOEGHPB071610,9.00875,4,36.035,Not Socially Engaged
,1491231904139719866,1491851688,1,date,1,40,27,712,1,157.27,Apparel,YouTube Twill Cap,GGOEYHPB072210,9.081666666666667,3,27.245,Not Socially Engaged
,5292816814095907387,1491858066,1,date,1,47,37,663,1,43.37,Bags,Reusable Shopping Bag,GGOEGBJR018199,4.4,1,4.4,Not Socially Engaged
,5292816814095907387,1491858066,1,date,1,47,37,663,1,43.37,Drinkware,Foam Can and Bottle Cooler,GGOEGFYQ016599,2.29,3,6.87,Not Socially Engaged
,5292816814095907387,1491858066,1,date,1,47,37,663,1,43.37,Drinkware,Google 22 oz Water Bottle,GGOEGDHC018299,3.89,1,3.89,Not Socially Engaged
,5292816814095907387,1491858066,1,date,1,47,37,663,1,43.37,Drinkware,Google 22 oz Water Bottle,GGOEGDHR018499,3.89,1,3.89,Not Socially Engaged
,5292816814095907387,1491858066,1,date,1,47,37,663,1,43.37,Office,Galaxy Screen Cleaning Cloth,GGOEGOFH020299,2.44,2,4.88,Not Socially Engaged
,5292816814095907387,1491858066,1,date,1,47,37,663,1,43.37,Electronics,Recycled Mouse Pad,GGOEGODR017799,1.95,2,3.9,Not Socially Engaged
,5292816814095907387,1491858066,1,date,1,47,37,663,1,43.37,Office,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,3.89,1,3.89,Not Socially Engaged
,5292816814095907387,1491858066,1,date,1,47,37,663,1,43.37,Office,Google Doodle Decal,GGOEGFKQ020799,3.89,1,3.89,Not Socially Engaged
,5292816814095907387,1491858066,1,date,1,47,37,663,1,43.37,Office,Maze Pen,GGOEGGOA017399,1.44,2,2.88,Not Socially Engaged
,5292816814095907387,1491858066,1,date,1,47,37,663,1,43.37,Office,Badge Holder,GGOEGOXQ016399,2.44,2,4.88,Not Socially Engaged
,2919195515906143823,1491882592,10,date,1,48,31,648,1,337.67,Office,Spiral Notebook and Pen Set,GGOEGOLC013299,4.800714275,40,192.028571,Not Socially Engaged
,2919195515906143823,1491882592,10,date,1,48,31,648,1,337.67,Office,Google Doodle Decal,GGOEGFKQ020799,2.532857,3,7.598571,Not Socially Engaged
,2919195515906143823,1491882592,10,date,1,48,31,648,1,337.67,Office,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,2.4328571,10,24.328571,Not Socially Engaged
,2919195515906143823,1491882592,10,date,1,48,31,648,1,337.67,Lifestyle,Google Sunglasses,GGOEGHGH019699,2.8428571000000002,10,28.428571,Not Socially Engaged
,2919195515906143823,1491882592,10,date,1,48,31,648,1,337.67,Lifestyle,Google Sunglasses,GGOEGHGT019599,2.8428571000000002,10,28.428571,Not Socially Engaged
,2919195515906143823,1491882592,10,date,1,48,31,648,1,337.67,Lifestyle,Google Sunglasses,GGOEGHGC019799,2.8428571000000002,10,28.428571,Not Socially Engaged
,2919195515906143823,1491882592,10,date,1,48,31,648,1,337.67,Lifestyle,Google Sunglasses,GGOEGHGR019499,2.8428571000000002,10,28.428571,Not Socially Engaged
,3520716110085025698,1491868868,7,date,1,51,44,1780,1,96.09,Apparel,Android Men's Long Sleeve Badge Crew Tee Heather,GGOEAAEJ033415,20.161428,1,20.161428,Not Socially Engaged
,3520716110085025698,1491868868,7,date,1,51,44,1780,1,96.09,Apparel,Android Men's Long Sleeve Badge Crew Tee Heather,GGOEAAEJ033413,20.161428,1,20.161428,Not Socially Engaged
,3520716110085025698,1491868868,7,date,1,51,44,1780,1,96.09,Drinkware,24 oz YouTube Sergeant Stripe Bottle,GGOEYDHJ019399,6.961428,1,6.961428,Not Socially Engaged
,3520716110085025698,1491868868,7,date,1,51,44,1780,1,96.09,Office,Leather and Metal Ballpoint Pen,GGOEGOAB016099,10.641428,1,10.641428,Not Socially Engaged
,3520716110085025698,1491868868,7,date,1,51,44,1780,1,96.09,Apparel,Google Women's Vintage Hero Tee White,GGOEGALQ034213,15.761428,1,15.761428,Not Socially Engaged
,3520716110085025698,1491868868,7,date,1,51,44,1780,1,96.09,Apparel,Google Women's Vintage Hero Tee Black,GGOEGALB034114,11.201428,1,11.201428,Not Socially Engaged
,3520716110085025698,1491868868,7,date,1,51,44,1780,1,96.09,Apparel,Google Women's Vintage Hero Tee Black,GGOEGALB034113,11.201428,1,11.201428,Not Socially Engaged
,2086918960702630134,1491861235,1,date,1,52,37,1528,1,299.24,Office,Google Metallic Notebook Set,GGOEGOLC014299,4.8366666600000006,50,241.833333,Not Socially Engaged
,2086918960702630134,1491861235,1,date,1,52,37,1528,1,299.24,Drinkware,Google 25 oz Blue Stainless Steel Bottle,GGOEGDHC082299,11.967777666666668,3,35.903333,Not Socially Engaged
,2086918960702630134,1491861235,1,date,1,52,37,1528,1,299.24,Drinkware,24 oz YouTube Sergeant Stripe Bottle,GGOEYDHJ019399,7.1677776666666668,3,21.503333,Not Socially Engaged
,9573045056982336984,1491864482,1,date,1,64,42,1392,1,299.63,Drinkware,Google 25 oz Red Stainless Steel Bottle,GGOEGDHR082199,14.09,5,70.45,Not Socially Engaged
,9573045056982336984,1491864482,1,date,1,64,42,1392,1,299.63,Drinkware,Google 25 oz Blue Stainless Steel Bottle,GGOEGDHC082299,14.09,5,70.45,Not Socially Engaged
,9573045056982336984,1491864482,1,date,1,64,42,1392,1,299.63,Notebooks & Journals,Android Spiral Journal with Pen,GGOEAOCH077899,10.09,5,50.45,Not Socially Engaged
,9573045056982336984,1491864482,1,date,1,64,42,1392,1,299.63,Bags,Collapsible Shopping Bag,GGOEGBJC019999,5.09,5,25.45,Not Socially Engaged
,9573045056982336984,1491864482,1,date,1,64,42,1392,1,299.63,Drinkware,Foam Can and Bottle Cooler,GGOEGFYQ016599,2.04,10,20.4,Not Socially Engaged
,9573045056982336984,1491864482,1,date,1,64,42,1392,1,299.63,Office,Google Doodle Decal,GGOEGFKQ020799,3.24,2,6.48,Not Socially Engaged
,9573045056982336984,1491864482,1,date,1,64,42,1392,1,299.63,Office,8 pc Android Sticker Sheet,GGOEAFKQ020499,2.24,2,4.48,Not Socially Engaged
,9573045056982336984,1491864482,1,date,1,64,42,1392,1,299.63,Electronics,Google Tube Power Bank,GGOEGETR014599,17.156666666666666,3,51.47,Not Socially Engaged
,4984366501121503466,1491864249,22,date,1,71,43,2195,1,46.97,Apparel,Google Men's Bike Short Sleeve Tee Charcoal,GGOEGAAJ080614,20.323333,1,20.323333,Not Socially Engaged
,4984366501121503466,1491864249,22,date,1,71,43,2195,1,46.97,Drinkware,Red Shine 15 oz Mug,GGOEGDWR015799,13.323333,1,13.323333,Not Socially Engaged
,4984366501121503466,1491864249,22,date,1,71,43,2195,1,46.97,Drinkware,Android Rise 14 oz Mug,GGOEADWQ015699,13.323333,1,13.323333,Not Socially Engaged
,9319442569262055147,1491859114,1,date,1,84,80,4712,1,29.88,Apparel,Google Women's Short Sleeve Hero Tee Grey,GGOEGAEJ028014,13.89,1,13.89,Not Socially Engaged
,9319442569262055147,1491859114,1,date,1,84,80,4712,1,29.88,Apparel,Google Men's Skater Tee Grey,GGOEGAAJ032716,15.99,1,15.99,Not Socially Engaged
,7228304059983177365,1491858690,1,date,1,102,85,5747,1,119.83,Apparel,Android Infant Short Sleeve Tee Pink,GGOEAAWN062649,17.704285,1,17.704285,Not Socially Engaged
,7228304059983177365,1491858690,1,date,1,102,85,5747,1,119.83,Apparel,Android Men's Engineer Short Sleeve Tee Charcoal,GGOEAAAJ080817,20.704285,1,20.704285,Not Socially Engaged
,7228304059983177365,1491858690,1,date,1,102,85,5747,1,119.83,Office,Satin Black Ballpoint Pen,GGOEGOAB022499,28.704285,1,28.704285,Not Socially Engaged
,7228304059983177365,1491858690,1,date,1,102,85,5747,1,119.83,Office,Gunmetal Roller Ball Pen,GGOEGOAJ021599,14.704285,1,14.704285,Not Socially Engaged
,7228304059983177365,1491858690,1,date,1,102,85,5747,1,119.83,Electronics,Google Car Clip Phone Holder,GGOEGCBB074199,7.704285,1,7.704285,Not Socially Engaged
,7228304059983177365,1491858690,1,date,1,102,85,5747,1,119.83,Apparel,Google Toddler Short Sleeve T-shirt Grey,GGOEGAXJ065555,12.604285,1,12.604285,Not Socially Engaged
,7228304059983177365,1491858690,1,date,1,102,85,5747,1,119.83,Apparel,Google Women's Short Sleeve Hero Tee Black,GGOEGAEB027814,17.704285,1,17.704285,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Lifestyle,Google Sunglasses,GGOEGHGH019699,3.875,1,3.875,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Lifestyle,Google Sunglasses,GGOEGHGR019499,3.875,1,3.875,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Lifestyle,Google Sunglasses,GGOEGHGT019599,3.875,1,3.875,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Office,Rubber Grip Ballpoint Pen 4 Pack,GGOEGOAA017199,5.115,3,15.345,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Apparel,Google Men's Quilted Insulated Vest Battleship Grey,GGOEGADJ059714,52.865,1,52.865,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Apparel,Google Men's Quilted Insulated Vest Battleship Grey,GGOEGADJ059715,52.615,3,157.845,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Apparel,Men's Weatherblock Shell Jacket Black,GGOEGADB056616,65.2775,2,130.555,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Apparel,Men's Weatherblock Shell Jacket Black,GGOEGADB056615,65.2775,2,130.555,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Apparel,Google Women's Vintage Hero Tee White,GGOEGALQ034217,19.365,1,19.365,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Apparel,Women's Weatherblock Shell Jacket Black,GGOEGAPB057514,65.465,1,65.465,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Apparel,Women's Weatherblock Shell Jacket Black,GGOEGAPB057515,65.465,1,65.465,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Apparel,Women's Weatherblock Shell Jacket Black,GGOEGAPB057516,65.465,1,65.465,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Apparel,Women's Weatherblock Shell Jacket Black,GGOEGAPB057517,65.465,1,65.465,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Apparel,Google Women's Quilted Insulated Vest Black,GGOEGATB060417,75.365,1,75.365,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Apparel,Google Men's Long Sleeve Raglan Ocean Blue,GGOEGAEC033115,25.365,1,25.365,Not Socially Engaged
,728168523838298915,1491840574,1,date,1,105,66,3434,1,906.11,Apparel,Google Men's Long Sleeve Raglan Ocean Blue,GGOEGAEC033116,25.365,1,25.365,Not Socially Engaged
,7426824311652962659,1491853233,2,date,1,108,75,1452,1,169.57,Apparel,Google Men's Bike Short Sleeve Tee Charcoal,GGOEGAAJ080614,20.99,1,20.99,Not Socially Engaged
,7426824311652962659,1491853233,2,date,1,108,75,1452,1,169.57,Drinkware,Google Infuser-Top Water Bottle,GGOEGDHG014499,10.99,1,10.99,Not Socially Engaged
,7426824311652962659,1491853233,2,date,1,108,75,1452,1,169.57,Drinkware,Google 22 oz Water Bottle,GGOEGDHC018299,3.115,8,24.92,Not Socially Engaged
,7426824311652962659,1491853233,2,date,1,108,75,1452,1,169.57,Drinkware,Google 22 oz Water Bottle,GGOEGDHR018499,3.115,8,24.92,Not Socially Engaged
,7426824311652962659,1491853233,2,date,1,108,75,1452,1,169.57,Waze,Waze Mood Happy Window Decal,GGOEWFKA083099,2.49,2,4.98,Not Socially Engaged
,7426824311652962659,1491853233,2,date,1,108,75,1452,1,169.57,Office,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,3.49,2,6.98,Not Socially Engaged
,7426824311652962659,1491853233,2,date,1,108,75,1452,1,169.57,Office,Ballpoint Stick Pen 4 Pack,GGOEGOAA017099,4.115,8,32.92,Not Socially Engaged
,7426824311652962659,1491853233,2,date,1,108,75,1452,1,169.57,Office,Badge Holder,GGOEGOXQ016399,2.0733333333333333,12,24.88,Not Socially Engaged
,7426824311652962659,1491853233,2,date,1,108,75,1452,1,169.57,Apparel,Google Women's Short Sleeve Hero Tee White,GGOEGAEQ027914,17.99,1,17.99,Not Socially Engaged
,4649260019813877434,1489870589,1,date,1,10,10,260,1,25.19,Notebooks & Journals,Google Spiral Leather Journal,GGOEGOCR078499,25.19,1,25.19,Not Socially Engaged
,5506252636984240806,1489895767,1,date,1,16,14,239,1,8.99,Office,YouTube Custom Decals,GGOEYFKQ020699,8.99,1,8.99,Not Socially Engaged
,6035720315860401957,1489867561,24,date,1,17,15,430,1,33.56,Office,Colored Pencil Set,GGOEGOBG023599,3.723333,2,7.446666,Not Socially Engaged
,6035720315860401957,1489867561,24,date,1,17,15,430,1,33.56,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee Red,GGOEGAAR010715,16.256666,1,16.256666,Not Socially Engaged
,6035720315860401957,1489867561,24,date,1,17,15,430,1,33.56,Fun,Google Luggage Tag,GGOEGOBC078699,9.856666,1,9.856666,Not Socially Engaged
,7229994429253580812,1489871818,2,date,1,18,14,615,1,38.98,Apparel,YouTube Twill Cap,GGOEYHPB072210,15.49,1,15.49,Not Socially Engaged
,7229994429253580812,1489871818,2,date,1,18,14,615,1,38.98,Apparel,YouTube Youth Short Sleeve Tee Red,GGOEYAYR068626,23.49,1,23.49,Not Socially Engaged
,3939473019641912529,1489897687,1,date,1,18,17,1755,1,29.99,Apparel,Google Men's Short Sleeve Performance Badge Tee Navy,GGOEGAAL059017,29.99,1,29.99,Not Socially Engaged
,2936634930290678437,1489873748,10,date,1,21,17,568,1,36.18,Headgear,Google Wool Heather Cap Heather/Navy,GGOEGHPA003010,24.49,1,24.49,Not Socially Engaged
,2936634930290678437,1489873748,10,date,1,21,17,568,1,36.18,Drinkware,Engraved Ceramic Google Mug,GGOEGDWC020199,11.69,1,11.69,Not Socially Engaged
,7651073139895028250,1489871810,2,date,1,21,19,365,1,23.18,Apparel,YouTube Infant Short Sleeve Tee Red,GGOEYAWR062349,17.59,1,17.59,Not Socially Engaged
,7651073139895028250,1489871810,2,date,1,21,19,365,1,23.18,Office,8 pc Android Sticker Sheet,GGOEAFKQ020499,5.59,1,5.59,Not Socially Engaged
,0990618717119574179,1489833885,1,date,1,22,18,369,1,58.14,Drinkware,Red Shine 15 oz Mug,GGOEGDWR015799,10.89,3,32.67,Not Socially Engaged
,0990618717119574179,1489833885,1,date,1,22,18,369,1,58.14,Office,Red Spiral Google Notebook,GGOEGOCT019199,8.49,3,25.47,Not Socially Engaged
,5378279160532453494,1489896390,2,date,1,23,21,814,1,62.99,Apparel,Android Men's  Zip Hoodie,GGOEAAFB035914,62.99,1,62.99,Not Socially Engaged
,8657427332734176422,1489855739,2,date,1,28,22,1745,1,116.4,Office,Ballpoint Pen Blue,GGOEGOAC021799,0.89,30,26.7,Not Socially Engaged
,8657427332734176422,1489855739,2,date,1,28,22,1745,1,116.4,Office,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,1.6900000000000002,30,50.7,Not Socially Engaged
,8657427332734176422,1489855739,2,date,1,28,22,1745,1,116.4,Office,Keyboard DOT Sticker,GGOEGFKA022299,1.3,30,39.0,Not Socially Engaged
,6144620538699663193,1489854116,2,date,1,31,28,1081,1,2.99,Office,YouTube Custom Decals,GGOEYFKQ020699,2.99,1,2.99,Not Socially Engaged
,0343219748684366958,1489866942,1,date,1,39,35,847,1,108.05,Apparel,Google Infant Zip Hood Royal Blue,GGOEGAWC062850,33.056666,1,33.056666,Not Socially Engaged
,0343219748684366958,1489866942,1,date,1,39,35,847,1,108.05,More Bags,Google Collapsible Duffel Black,GGOEGBMB073599,20.256666,1,20.256666,Not Socially Engaged
,0343219748684366958,1489866942,1,date,1,39,35,847,1,108.05,Apparel,Men's Weatherblock Shell Jacket Black,GGOEGADB056616,54.736666,1,54.736666,Not Socially Engaged
,5995442471500823689,1489878004,5,date,1,42,29,2202,1,104.13,Apparel,Android Women's Fleece Hoodie,GGOEAAQB036115,45.623333,1,45.623333,Not Socially Engaged
,5995442471500823689,1489878004,5,date,1,42,29,2202,1,104.13,Apparel,YouTube Women's Fleece Hoodie Black,GGOEYAQB073215,45.623333,1,45.623333,Not Socially Engaged
,5995442471500823689,1489878004,5,date,1,42,29,2202,1,104.13,${productitem.product.origCatName},YouTube Custom Decals,GGOEYFKQ020699,2.0066665,2,4.013333,Not Socially Engaged
,5995442471500823689,1489878004,5,date,1,42,29,2202,1,104.13,Office,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,2.423333,1,2.423333,Not Socially Engaged
,5995442471500823689,1489878004,5,date,1,42,29,2202,1,104.13,Waze,Waze Baby on Board Window Decal,GGOEWFKA082999,3.223333,1,3.223333,Not Socially Engaged
,5995442471500823689,1489878004,5,date,1,42,29,2202,1,104.13,Office,Android Sticker Sheet Ultra Removable,GGOEAFKQ020599,3.223333,1,3.223333,Not Socially Engaged
,8197879643797712877,1489873162,31,date,1,55,41,2761,1,380.52,Backpacks,25L Classic Rucksack,GGOEGBRD079699,100.156666,1,100.156666,Not Socially Engaged
,8197879643797712877,1489873162,31,date,1,55,41,2761,1,380.52,Backpacks,25L Classic Rucksack,GGOEGBRB079599,100.156666,1,100.156666,Not Socially Engaged
,8197879643797712877,1489873162,31,date,1,55,41,2761,1,380.52,Bags,Google Rucksack,GGOEGBRJ037399,70.156666,1,70.156666,Not Socially Engaged
,8197879643797712877,1489873162,31,date,1,55,41,2761,1,380.52,Drinkware,Google 22 oz Water Bottle,GGOEGDHR018499,3.0066666,10,30.066666,Not Socially Engaged
,8197879643797712877,1489873162,31,date,1,55,41,2761,1,380.52,Drinkware,Google 22 oz Water Bottle,GGOEGDHC018299,3.0066666,10,30.066666,Not Socially Engaged
,8197879643797712877,1489873162,31,date,1,55,41,2761,1,380.52,Office,Badge Holder,GGOEGOXQ016399,1.99666664,25,49.916666,Not Socially Engaged
,2261390197712029015,1489848582,1,date,1,56,44,1013,1,79.98,Apparel,YouTube Men's Vintage Tee,GGOEYAAB034616,21.49,1,21.49,Not Socially Engaged
,2261390197712029015,1489848582,1,date,1,56,44,1013,1,79.98,Apparel,YouTube Men's Fleece Hoodie Black,GGOEYAFB073116,58.49,1,58.49,Not Socially Engaged
,625333892395560084,1489859604,2,date,1,74,59,1896,1,51.99,Electronics,Recycled Mouse Pad,GGOEGODR017799,4.5,1,4.5,Not Socially Engaged
,625333892395560084,1489859604,2,date,1,74,59,1896,1,51.99,Office,Rainbow Stylus Pen,GGOEGOAB015899,4.5,1,4.5,Not Socially Engaged
,625333892395560084,1489859604,2,date,1,74,59,1896,1,51.99,Apparel,Google Tri-blend Hoodie Grey,GGOEGAEJ031317,42.99,1,42.99,Not Socially Engaged
,0751672591869658635,1492008069,2,date,1,21,17,1515,1,28.94,Housewares,SPF-15 Slim & Slender Lip Balm,GGOEGCBQ016499,2.1666665,2,4.333333,Not Socially Engaged
,0751672591869658635,1492008069,2,date,1,21,17,1515,1,28.94,Electronics,Google Device Stand,GGOEGCBC074299,4.1566665,2,8.313333,Not Socially Engaged
,0751672591869658635,1492008069,2,date,1,21,17,1515,1,28.94,Bags,Collapsible Shopping Bag,GGOEGBJC019999,4.07333325,4,16.293333,Not Socially Engaged
,2484187509499465201,1492018715,6,date,1,19,16,686,1,116.48,Apparel,Google Women's Quilted Insulated Vest Black,GGOEGATB060414,76.49,1,76.49,Not Socially Engaged
,2484187509499465201,1492018715,6,date,1,19,16,686,1,116.48,Apparel,Google Men's Short Sleeve Performance Badge Tee Charcoal,GGOEGAAJ057015,39.99,1,39.99,Not Socially Engaged
,4602142208346429038,1492045191,1,date,1,48,37,1013,1,147.34,Apparel,Google Men's Vintage Badge Tee Black,GGOEGAAB033814,19.156666,1,19.156666,Not Socially Engaged
,4602142208346429038,1492045191,1,date,1,48,37,1013,1,147.34,Apparel,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,GGOEGAAL010614,17.156666,1,17.156666,Not Socially Engaged
,4602142208346429038,1492045191,1,date,1,48,37,1013,1,147.34,Apparel,Google Vintage Henley Grey/Black,GGOEGAEJ035314,30.156666,1,30.156666,Not Socially Engaged
,4602142208346429038,1492045191,1,date,1,48,37,1013,1,147.34,Apparel,Google Men's Short Sleeve Performance Badge Tee Pewter,GGOEGAAJ059114,15.556666,1,15.556666,Not Socially Engaged
,4602142208346429038,1492045191,1,date,1,48,37,1013,1,147.34,Apparel,Google Men's  Zip Hoodie,GGOEGAFB035814,56.156666,1,56.156666,Not Socially Engaged
,4602142208346429038,1492045191,1,date,1,48,37,1013,1,147.34,Lifestyle,Compact Selfie Stick,GGOEGFQB013799,9.156666,1,9.156666,Not Socially Engaged
,085830972238265715,1492013037,1,date,1,51,41,1295,1,93.87,Apparel,Google Women's Short Sleeve Hero Tee White,GGOEGAEQ027913,17.99,1,17.99,Not Socially Engaged
,085830972238265715,1492013037,1,date,1,51,41,1295,1,93.87,Bags,Collapsible Shopping Bag,GGOEGBJC019999,5.3233333333333333,3,15.97,Not Socially Engaged
,085830972238265715,1492013037,1,date,1,51,41,1295,1,93.87,Bags,Google Canvas Tote Natural/Navy,GGOEGBJL013999,16.49,2,32.98,Not Socially Engaged
